state,last_changed
1142,2025-09-19T04:19:21.391Z
1148,2025-09-19T04:19:23.363Z
1143,2025-09-19T04:19:25.328Z
1140,2025-09-19T04:19:29.263Z
1133,2025-09-19T04:19:31.313Z
1135,2025-09-19T04:19:39.313Z
1136,2025-09-19T04:19:41.293Z
1143,2025-09-19T04:19:43.262Z
1149,2025-09-19T04:19:45.224Z
1143,2025-09-19T04:20:00.184Z
1153,2025-09-19T04:20:02.149Z
1151,2025-09-19T04:20:04.122Z
1149,2025-09-19T04:20:06.095Z
1160,2025-09-19T04:20:08.058Z
1152,2025-09-19T04:20:10.024Z
1151,2025-09-19T04:20:12.004Z
1144,2025-09-19T04:20:13.957Z
1133,2025-09-19T04:20:22.011Z
1132,2025-09-19T04:20:23.976Z
1133,2025-09-19T04:20:25.966Z
1141,2025-09-19T04:20:27.922Z
1148,2025-09-19T04:20:29.918Z
1146,2025-09-19T04:20:31.856Z
1152,2025-09-19T04:20:33.824Z
1155,2025-09-19T04:20:35.784Z
1150,2025-09-19T04:20:43.838Z
1130,2025-09-19T04:20:45.815Z
1123,2025-09-19T04:20:47.771Z
1132,2025-09-19T04:20:49.740Z
1130,2025-09-19T04:20:51.711Z
1150,2025-09-19T04:20:53.682Z
1151,2025-09-19T04:20:55.643Z
1137,2025-09-19T04:20:57.623Z
1143,2025-09-19T04:21:05.671Z
1142,2025-09-19T04:21:09.600Z
1137,2025-09-19T04:21:11.571Z
1133,2025-09-19T04:21:13.532Z
1128,2025-09-19T04:21:17.483Z
1140,2025-09-19T04:21:19.441Z
1144,2025-09-19T04:21:35.284Z
1158,2025-09-19T04:21:37.239Z
1166,2025-09-19T04:21:39.208Z
1173,2025-09-19T04:21:41.182Z
1176,2025-09-19T04:21:49.217Z
1163,2025-09-19T04:21:51.193Z
1167,2025-09-19T04:21:53.169Z
1159,2025-09-19T04:21:55.126Z
1158,2025-09-19T04:21:57.097Z
1160,2025-09-19T04:21:59.068Z
1163,2025-09-19T04:22:01.030Z
1171,2025-09-19T04:22:03.000Z
1190,2025-09-19T04:22:11.060Z
1200,2025-09-19T04:22:13.052Z
1211,2025-09-19T04:22:15.022Z
1198,2025-09-19T04:22:18.958Z
1193,2025-09-19T04:22:20.928Z
1204,2025-09-19T04:22:22.897Z
1224,2025-09-19T04:22:24.876Z
1230,2025-09-19T04:22:32.918Z
1266,2025-09-19T04:22:34.880Z
1270,2025-09-19T04:22:36.844Z
1292,2025-09-19T04:22:38.854Z
1299,2025-09-19T04:22:40.813Z
1286,2025-09-19T04:22:42.782Z
1320,2025-09-19T04:22:44.757Z
1354,2025-09-19T04:22:46.722Z
1378,2025-09-19T04:22:54.796Z
1435,2025-09-19T04:22:56.771Z
1480,2025-09-19T04:22:58.751Z
1515,2025-09-19T04:23:00.705Z
1519,2025-09-19T04:23:02.669Z
1548,2025-09-19T04:23:04.648Z
1570,2025-09-19T04:23:06.612Z
1602,2025-09-19T04:23:08.580Z
1664,2025-09-19T04:23:16.633Z
1712,2025-09-19T04:23:18.603Z
1825,2025-09-19T04:23:20.568Z
1923,2025-09-19T04:23:22.537Z
1932,2025-09-19T04:23:24.508Z
1928,2025-09-19T04:23:26.471Z
1844,2025-09-19T04:23:28.439Z
1866,2025-09-19T04:23:30.469Z
1836,2025-09-19T04:23:38.472Z
1799,2025-09-19T04:23:40.420Z
1734,2025-09-19T04:23:42.396Z
1549,2025-09-19T04:23:44.364Z
1500,2025-09-19T04:23:46.325Z
1450,2025-09-19T04:23:48.297Z
1412,2025-09-19T04:23:50.276Z
1371,2025-09-19T04:23:52.228Z
1331,2025-09-19T04:24:00.289Z
1283,2025-09-19T04:24:02.254Z
1255,2025-09-19T04:24:04.222Z
1226,2025-09-19T04:24:06.195Z
1213,2025-09-19T04:24:08.148Z
1200,2025-09-19T04:24:10.126Z
1178,2025-09-19T04:24:12.102Z
1153,2025-09-19T04:24:14.062Z
1146,2025-09-19T04:24:22.105Z
1133,2025-09-19T04:24:24.080Z
1135,2025-09-19T04:24:26.056Z
1145,2025-09-19T04:24:28.021Z
1158,2025-09-19T04:24:49.250Z
1169,2025-09-19T04:24:51.222Z
1180,2025-09-19T04:24:53.196Z
1217,2025-09-19T04:24:55.158Z
1247,2025-09-19T04:25:03.209Z
1283,2025-09-19T04:25:05.182Z
1328,2025-09-19T04:25:07.160Z
1379,2025-09-19T04:25:09.114Z
1392,2025-09-19T04:25:11.091Z
1424,2025-09-19T04:25:13.051Z
1449,2025-09-19T04:25:15.017Z
1453,2025-09-19T04:25:16.989Z
1480,2025-09-19T04:25:25.034Z
1500,2025-09-19T04:25:27.034Z
1505,2025-09-19T04:25:29.004Z
1491,2025-09-19T04:25:31.015Z
1473,2025-09-19T04:25:32.934Z
1461,2025-09-19T04:25:34.908Z
1434,2025-09-19T04:25:36.881Z
1395,2025-09-19T04:25:38.839Z
1351,2025-09-19T04:25:46.893Z
1281,2025-09-19T04:25:48.870Z
1236,2025-09-19T04:25:50.836Z
1214,2025-09-19T04:25:52.813Z
1206,2025-09-19T04:25:54.762Z
1209,2025-09-19T04:25:56.732Z
1203,2025-09-19T04:25:58.708Z
1194,2025-09-19T04:26:00.665Z
1189,2025-09-19T04:26:08.751Z
1176,2025-09-19T04:26:10.721Z
1171,2025-09-19T04:26:12.687Z
1164,2025-09-19T04:26:14.651Z
1177,2025-09-19T04:26:16.627Z
1175,2025-09-19T04:26:18.597Z
1173,2025-09-19T04:26:20.570Z
1181,2025-09-19T04:26:22.534Z
1167,2025-09-19T04:26:30.623Z
1168,2025-09-19T04:26:32.556Z
1170,2025-09-19T04:26:34.514Z
1155,2025-09-19T04:26:36.483Z
1149,2025-09-19T04:26:38.457Z
1146,2025-09-19T04:26:40.417Z
1145,2025-09-19T04:26:42.387Z
1152,2025-09-19T04:26:44.364Z
1154,2025-09-19T04:26:52.408Z
1143,2025-09-19T04:26:54.370Z
1137,2025-09-19T04:26:56.344Z
1145,2025-09-19T04:26:58.314Z
1142,2025-09-19T04:27:04.221Z
1128,2025-09-19T04:27:06.187Z
1112,2025-09-19T04:27:21.115Z
1111,2025-09-19T04:27:23.081Z
1110,2025-09-19T04:27:25.068Z
1144,2025-09-19T04:27:27.022Z
1137,2025-09-19T04:27:35.072Z
1134,2025-09-19T04:27:37.048Z
1127,2025-09-19T04:27:39.023Z
1082,2025-09-19T04:27:40.969Z
1089,2025-09-19T04:27:42.944Z
1087,2025-09-19T04:27:44.916Z
1083,2025-09-19T04:27:46.879Z
1081,2025-09-19T04:27:48.848Z
1079,2025-09-19T04:27:56.901Z
1082,2025-09-19T04:27:58.865Z
1070,2025-09-19T04:28:00.835Z
1059,2025-09-19T04:28:02.804Z
1051,2025-09-19T04:28:04.774Z
1026,2025-09-19T04:28:06.738Z
1036,2025-09-19T04:28:08.702Z
1042,2025-09-19T04:28:10.674Z
1050,2025-09-19T04:28:20.692Z
1038,2025-09-19T04:28:22.663Z
1034,2025-09-19T04:28:24.630Z
1033,2025-09-19T04:28:26.599Z
1037,2025-09-19T04:28:28.602Z
1036,2025-09-19T04:28:30.614Z
1025,2025-09-19T04:28:32.533Z
1016,2025-09-19T04:28:48.364Z
1004,2025-09-19T04:28:50.331Z
984,2025-09-19T04:28:52.295Z
982,2025-09-19T04:28:54.270Z
961,2025-09-19T04:29:02.354Z
962,2025-09-19T04:29:04.315Z
964,2025-09-19T04:29:06.280Z
959,2025-09-19T04:29:08.257Z
973,2025-09-19T04:29:10.226Z
963,2025-09-19T04:29:12.195Z
966,2025-09-19T04:29:14.155Z
967,2025-09-19T04:29:16.118Z
970,2025-09-19T04:29:24.170Z
978,2025-09-19T04:29:26.147Z
979,2025-09-19T04:29:28.107Z
974,2025-09-19T04:29:30.113Z
967,2025-09-19T04:29:32.052Z
960,2025-09-19T04:29:35.987Z
838,2025-09-19T04:29:37.953Z
839,2025-09-19T04:29:46.002Z
831,2025-09-19T04:29:47.990Z
836,2025-09-19T04:29:49.943Z
957,2025-09-19T04:29:51.918Z
953,2025-09-19T04:29:53.873Z
960,2025-09-19T04:29:55.841Z
964,2025-09-19T04:29:57.809Z
962,2025-09-19T04:29:59.779Z
949,2025-09-19T04:30:07.836Z
941,2025-09-19T04:30:09.794Z
943,2025-09-19T04:30:11.777Z
955,2025-09-19T04:30:13.734Z
962,2025-09-19T04:30:15.698Z
965,2025-09-19T04:30:17.679Z
958,2025-09-19T04:30:19.639Z
952,2025-09-19T04:30:21.602Z
962,2025-09-19T04:30:29.689Z
963,2025-09-19T04:30:31.626Z
969,2025-09-19T04:30:33.592Z
964,2025-09-19T04:30:35.566Z
953,2025-09-19T04:30:37.524Z
950,2025-09-19T04:30:39.491Z
944,2025-09-19T04:30:41.497Z
991,2025-09-19T04:30:43.474Z
1008,2025-09-19T04:30:51.520Z
1010,2025-09-19T04:30:53.482Z
1013,2025-09-19T04:30:55.452Z
963,2025-09-19T04:30:57.429Z
959,2025-09-19T04:30:59.395Z
991,2025-09-19T04:31:01.357Z
998,2025-09-19T04:31:03.328Z
997,2025-09-19T04:31:13.345Z
962,2025-09-19T04:31:15.310Z
955,2025-09-19T04:31:17.278Z
954,2025-09-19T04:31:19.250Z
952,2025-09-19T04:31:21.211Z
949,2025-09-19T04:31:23.212Z
945,2025-09-19T04:31:25.191Z
944,2025-09-19T04:31:27.147Z
939,2025-09-19T04:31:35.222Z
947,2025-09-19T04:31:37.162Z
941,2025-09-19T04:31:39.138Z
943,2025-09-19T04:31:41.148Z
938,2025-09-19T04:31:43.104Z
927,2025-09-19T04:31:45.074Z
939,2025-09-19T04:31:49.016Z
936,2025-09-19T04:31:57.318Z
934,2025-09-19T04:31:59.282Z
932,2025-09-19T04:32:01.261Z
909,2025-09-19T04:32:03.227Z
900,2025-09-19T04:32:05.191Z
910,2025-09-19T04:32:07.159Z
903,2025-09-19T04:32:09.127Z
904,2025-09-19T04:32:11.096Z
910,2025-09-19T04:32:19.142Z
895,2025-09-19T04:32:21.116Z
903,2025-09-19T04:32:23.083Z
906,2025-09-19T04:32:25.057Z
902,2025-09-19T04:32:27.019Z
910,2025-09-19T04:32:28.990Z
898,2025-09-19T04:32:31.003Z
902,2025-09-19T04:32:32.916Z
884,2025-09-19T04:32:46.878Z
893,2025-09-19T04:32:48.841Z
882,2025-09-19T04:32:50.816Z
883,2025-09-19T04:32:52.794Z
894,2025-09-19T04:32:54.758Z
885,2025-09-19T04:33:02.801Z
889,2025-09-19T04:33:04.773Z
894,2025-09-19T04:33:06.735Z
876,2025-09-19T04:33:08.708Z
874,2025-09-19T04:33:10.670Z
873,2025-09-19T04:33:12.644Z
865,2025-09-19T04:33:14.608Z
869,2025-09-19T04:33:16.590Z
868,2025-09-19T04:33:24.631Z
865,2025-09-19T04:33:26.599Z
863,2025-09-19T04:33:28.569Z
869,2025-09-19T04:33:30.585Z
866,2025-09-19T04:33:32.493Z
859,2025-09-19T04:33:34.464Z
858,2025-09-19T04:33:36.475Z
861,2025-09-19T04:33:38.432Z
852,2025-09-19T04:33:46.501Z
848,2025-09-19T04:33:48.459Z
838,2025-09-19T04:33:50.429Z
814,2025-09-19T04:33:52.404Z
794,2025-09-19T04:33:54.354Z
786,2025-09-19T04:33:56.324Z
780,2025-09-19T04:33:58.302Z
779,2025-09-19T04:34:00.258Z
788,2025-09-19T04:34:08.308Z
777,2025-09-19T04:34:10.285Z
764,2025-09-19T04:34:12.250Z
759,2025-09-19T04:34:14.212Z
754,2025-09-19T04:34:16.194Z
741,2025-09-19T04:34:18.178Z
749,2025-09-19T04:34:20.160Z
741,2025-09-19T04:34:22.130Z
731,2025-09-19T04:34:30.991Z
736,2025-09-19T04:34:32.910Z
731,2025-09-19T04:34:34.883Z
730,2025-09-19T04:34:36.878Z
723,2025-09-19T04:34:40.816Z
709,2025-09-19T04:34:42.784Z
707,2025-09-19T04:34:44.748Z
704,2025-09-19T04:34:53.631Z
699,2025-09-19T04:34:55.602Z
696,2025-09-19T04:34:57.568Z
686,2025-09-19T04:34:59.538Z
680,2025-09-19T04:35:01.499Z
674,2025-09-19T04:35:05.448Z
671,2025-09-19T04:35:07.402Z
665,2025-09-19T04:35:15.461Z
650,2025-09-19T04:35:17.430Z
640,2025-09-19T04:35:19.399Z
632,2025-09-19T04:35:21.375Z
646,2025-09-19T04:35:23.336Z
645,2025-09-19T04:35:25.302Z
644,2025-09-19T04:35:27.273Z
638,2025-09-19T04:35:29.238Z
614,2025-09-19T04:35:37.290Z
608,2025-09-19T04:35:39.259Z
597,2025-09-19T04:35:41.225Z
587,2025-09-19T04:35:43.212Z
580,2025-09-19T04:35:45.160Z
573,2025-09-19T04:35:47.125Z
566,2025-09-19T04:35:49.095Z
569,2025-09-19T04:35:51.074Z
557,2025-09-19T04:36:06.862Z
591,2025-09-19T04:36:08.823Z
579,2025-09-19T04:36:10.798Z
556,2025-09-19T04:36:12.772Z
543,2025-09-19T04:36:20.804Z
560,2025-09-19T04:36:22.781Z
553,2025-09-19T04:36:26.755Z
549,2025-09-19T04:36:30.724Z
542,2025-09-19T04:36:32.659Z
539,2025-09-19T04:36:34.622Z
569,2025-09-19T04:36:42.671Z
565,2025-09-19T04:36:44.639Z
562,2025-09-19T04:36:46.617Z
532,2025-09-19T04:36:50.541Z
533,2025-09-19T04:36:52.516Z
532,2025-09-19T04:36:54.489Z
527,2025-09-19T04:36:56.449Z
520,2025-09-19T04:37:04.627Z
521,2025-09-19T04:37:06.625Z
509,2025-09-19T04:37:08.603Z
504,2025-09-19T04:37:10.571Z
505,2025-09-19T04:37:12.523Z
493,2025-09-19T04:37:14.500Z
496,2025-09-19T04:37:16.474Z
495,2025-09-19T04:37:18.433Z
474,2025-09-19T04:37:26.493Z
469,2025-09-19T04:37:28.451Z
463,2025-09-19T04:37:30.470Z
464,2025-09-19T04:37:32.430Z
477,2025-09-19T04:37:34.381Z
474,2025-09-19T04:37:36.360Z
471,2025-09-19T04:37:38.341Z
467,2025-09-19T04:37:40.292Z
468,2025-09-19T04:37:48.369Z
460,2025-09-19T04:37:50.346Z
457,2025-09-19T04:37:52.368Z
455,2025-09-19T04:37:54.272Z
448,2025-09-19T04:37:56.239Z
450,2025-09-19T04:37:58.219Z
443,2025-09-19T04:38:02.149Z
436,2025-09-19T04:38:12.176Z
431,2025-09-19T04:38:14.136Z
434,2025-09-19T04:38:16.099Z
440,2025-09-19T04:38:20.040Z
441,2025-09-19T04:38:22.008Z
437,2025-09-19T04:38:23.983Z
436,2025-09-19T04:38:32.028Z
443,2025-09-19T04:38:34.000Z
437,2025-09-19T04:38:37.938Z
479,2025-09-19T04:38:39.893Z
476,2025-09-19T04:38:43.841Z
489,2025-09-19T04:38:45.807Z
522,2025-09-19T04:38:53.849Z
523,2025-09-19T04:38:55.817Z
520,2025-09-19T04:38:57.790Z
534,2025-09-19T04:38:59.757Z
531,2025-09-19T04:39:01.718Z
533,2025-09-19T04:39:03.694Z
539,2025-09-19T04:39:05.679Z
522,2025-09-19T04:39:07.630Z
525,2025-09-19T04:39:22.005Z
513,2025-09-19T04:39:23.986Z
503,2025-09-19T04:39:25.993Z
489,2025-09-19T04:39:27.939Z
484,2025-09-19T04:39:35.992Z
491,2025-09-19T04:39:37.981Z
490,2025-09-19T04:39:39.940Z
497,2025-09-19T04:39:41.896Z
492,2025-09-19T04:39:43.865Z
480,2025-09-19T04:39:45.846Z
483,2025-09-19T04:39:47.802Z
497,2025-09-19T04:39:49.768Z
506,2025-09-19T04:39:57.817Z
496,2025-09-19T04:39:59.800Z
497,2025-09-19T04:40:01.763Z
475,2025-09-19T04:40:03.719Z
477,2025-09-19T04:40:05.689Z
490,2025-09-19T04:40:07.706Z
486,2025-09-19T04:40:09.663Z
491,2025-09-19T04:40:19.675Z
488,2025-09-19T04:40:21.648Z
481,2025-09-19T04:40:23.617Z
485,2025-09-19T04:40:25.589Z
484,2025-09-19T04:40:27.550Z
485,2025-09-19T04:40:29.563Z
495,2025-09-19T04:40:31.510Z
485,2025-09-19T04:40:33.496Z
483,2025-09-19T04:40:41.537Z
495,2025-09-19T04:40:43.512Z
500,2025-09-19T04:40:45.483Z
510,2025-09-19T04:40:47.445Z
511,2025-09-19T04:40:49.439Z
529,2025-09-19T04:40:51.412Z
525,2025-09-19T04:40:53.392Z
528,2025-09-19T04:40:55.345Z
537,2025-09-19T04:41:03.397Z
534,2025-09-19T04:41:05.370Z
541,2025-09-19T04:41:07.327Z
552,2025-09-19T04:41:09.293Z
551,2025-09-19T04:41:11.268Z
550,2025-09-19T04:41:13.236Z
549,2025-09-19T04:41:15.204Z
552,2025-09-19T04:41:17.174Z
559,2025-09-19T04:41:25.224Z
558,2025-09-19T04:41:27.187Z
566,2025-09-19T04:41:29.156Z
580,2025-09-19T04:41:31.169Z
579,2025-09-19T04:41:33.082Z
584,2025-09-19T04:41:35.061Z
588,2025-09-19T04:41:37.032Z
578,2025-09-19T04:41:38.994Z
570,2025-09-19T04:41:47.051Z
572,2025-09-19T04:41:49.021Z
610,2025-09-19T04:41:52.946Z
617,2025-09-19T04:41:54.919Z
616,2025-09-19T04:41:56.887Z
622,2025-09-19T04:41:58.857Z
583,2025-09-19T04:42:00.842Z
591,2025-09-19T04:42:08.877Z
595,2025-09-19T04:42:10.837Z
592,2025-09-19T04:42:12.806Z
590,2025-09-19T04:42:29.746Z
606,2025-09-19T04:42:31.669Z
604,2025-09-19T04:42:35.650Z
605,2025-09-19T04:42:37.603Z
611,2025-09-19T04:42:39.584Z
597,2025-09-19T04:42:41.550Z
587,2025-09-19T04:42:43.511Z
571,2025-09-19T04:42:53.542Z
594,2025-09-19T04:42:55.502Z
601,2025-09-19T04:42:57.467Z
599,2025-09-19T04:42:59.439Z
598,2025-09-19T04:43:01.404Z
575,2025-09-19T04:43:03.370Z
574,2025-09-19T04:43:05.334Z
581,2025-09-19T04:43:21.169Z
582,2025-09-19T04:43:23.132Z
593,2025-09-19T04:43:27.070Z
573,2025-09-19T04:43:41.486Z
566,2025-09-19T04:43:43.452Z
567,2025-09-19T04:43:45.423Z
546,2025-09-19T04:43:47.391Z
551,2025-09-19T04:43:55.444Z
547,2025-09-19T04:43:57.418Z
540,2025-09-19T04:43:59.380Z
534,2025-09-19T04:44:03.321Z
531,2025-09-19T04:44:05.273Z
530,2025-09-19T04:44:07.247Z
537,2025-09-19T04:44:09.217Z
543,2025-09-19T04:44:17.270Z
547,2025-09-19T04:44:19.236Z
557,2025-09-19T04:44:21.211Z
550,2025-09-19T04:44:23.161Z
542,2025-09-19T04:44:25.141Z
532,2025-09-19T04:44:29.074Z
541,2025-09-19T04:44:39.101Z
536,2025-09-19T04:44:41.072Z
537,2025-09-19T04:44:43.049Z
539,2025-09-19T04:44:44.994Z
543,2025-09-19T04:44:46.965Z
546,2025-09-19T04:44:48.932Z
548,2025-09-19T04:44:50.898Z
536,2025-09-19T04:45:00.921Z
537,2025-09-19T04:45:02.901Z
538,2025-09-19T04:45:04.848Z
571,2025-09-19T04:45:06.822Z
607,2025-09-19T04:45:08.795Z
608,2025-09-19T04:45:10.756Z
577,2025-09-19T04:45:14.700Z
553,2025-09-19T04:45:22.738Z
556,2025-09-19T04:45:24.719Z
576,2025-09-19T04:45:26.694Z
548,2025-09-19T04:45:28.645Z
546,2025-09-19T04:45:30.662Z
540,2025-09-19T04:45:32.590Z
530,2025-09-19T04:45:34.583Z
571,2025-09-19T04:45:36.566Z
570,2025-09-19T04:45:44.598Z
565,2025-09-19T04:45:46.575Z
571,2025-09-19T04:45:48.531Z
573,2025-09-19T04:45:50.510Z
576,2025-09-19T04:45:52.476Z
593,2025-09-19T04:45:54.437Z
603,2025-09-19T04:45:56.417Z
605,2025-09-19T04:45:58.379Z
610,2025-09-19T04:46:06.433Z
628,2025-09-19T04:46:08.396Z
627,2025-09-19T04:46:10.370Z
633,2025-09-19T04:46:12.328Z
636,2025-09-19T04:46:14.304Z
634,2025-09-19T04:46:16.299Z
641,2025-09-19T04:46:18.280Z
649,2025-09-19T04:46:20.236Z
651,2025-09-19T04:46:28.295Z
656,2025-09-19T04:46:30.287Z
673,2025-09-19T04:46:32.231Z
676,2025-09-19T04:46:34.193Z
680,2025-09-19T04:46:48.606Z
681,2025-09-19T04:46:50.577Z
677,2025-09-19T04:46:52.540Z
690,2025-09-19T04:46:54.517Z
683,2025-09-19T04:46:58.450Z
686,2025-09-19T04:47:00.428Z
694,2025-09-19T04:47:02.385Z
707,2025-09-19T04:47:10.436Z
714,2025-09-19T04:47:12.408Z
716,2025-09-19T04:47:14.373Z
715,2025-09-19T04:47:16.339Z
711,2025-09-19T04:47:18.303Z
715,2025-09-19T04:47:20.272Z
723,2025-09-19T04:47:22.241Z
699,2025-09-19T04:47:24.209Z
703,2025-09-19T04:47:32.263Z
702,2025-09-19T04:47:34.227Z
735,2025-09-19T04:47:38.174Z
736,2025-09-19T04:47:40.134Z
742,2025-09-19T04:47:42.104Z
757,2025-09-19T04:47:44.086Z
755,2025-09-19T04:47:46.043Z
764,2025-09-19T04:48:00.171Z
766,2025-09-19T04:48:02.128Z
786,2025-09-19T04:48:06.075Z
806,2025-09-19T04:48:14.124Z
812,2025-09-19T04:48:16.086Z
823,2025-09-19T04:48:18.059Z
827,2025-09-19T04:48:20.021Z
823,2025-09-19T04:48:21.992Z
837,2025-09-19T04:48:23.960Z
841,2025-09-19T04:48:25.942Z
849,2025-09-19T04:48:27.898Z
864,2025-09-19T04:48:35.959Z
876,2025-09-19T04:48:37.907Z
907,2025-09-19T04:48:39.887Z
901,2025-09-19T04:48:41.852Z
898,2025-09-19T04:48:43.841Z
889,2025-09-19T04:48:47.792Z
904,2025-09-19T04:48:49.748Z
907,2025-09-19T04:48:57.801Z
913,2025-09-19T04:48:59.767Z
932,2025-09-19T04:49:01.746Z
941,2025-09-19T04:49:03.719Z
952,2025-09-19T04:49:05.672Z
947,2025-09-19T04:49:07.642Z
949,2025-09-19T04:49:09.622Z
963,2025-09-19T04:49:11.587Z
960,2025-09-19T04:49:19.629Z
954,2025-09-19T04:49:21.604Z
959,2025-09-19T04:49:23.585Z
974,2025-09-19T04:49:25.551Z
983,2025-09-19T04:49:27.498Z
986,2025-09-19T04:49:29.560Z
994,2025-09-19T04:49:33.442Z
1000,2025-09-19T04:49:48.381Z
1024,2025-09-19T04:49:50.335Z
1056,2025-09-19T04:49:52.312Z
1066,2025-09-19T04:49:54.311Z
1093,2025-09-19T04:50:02.359Z
1095,2025-09-19T04:50:04.331Z
1105,2025-09-19T04:50:06.296Z
1120,2025-09-19T04:50:08.254Z
1110,2025-09-19T04:50:10.261Z
1111,2025-09-19T04:50:12.226Z
1118,2025-09-19T04:50:14.190Z
1131,2025-09-19T04:50:16.165Z
1141,2025-09-19T04:50:31.963Z
1149,2025-09-19T04:50:33.932Z
1182,2025-09-19T04:50:35.907Z
1196,2025-09-19T04:50:37.870Z
1209,2025-09-19T04:50:45.915Z
1228,2025-09-19T04:50:47.881Z
1235,2025-09-19T04:50:49.847Z
1252,2025-09-19T04:50:51.824Z
1249,2025-09-19T04:50:53.782Z
1251,2025-09-19T04:50:55.750Z
1247,2025-09-19T04:50:57.727Z
1255,2025-09-19T04:50:59.690Z
1257,2025-09-19T04:51:07.739Z
1260,2025-09-19T04:51:09.712Z
1288,2025-09-19T04:51:11.690Z
1313,2025-09-19T04:51:13.646Z
1320,2025-09-19T04:51:15.609Z
1321,2025-09-19T04:51:17.579Z
1329,2025-09-19T04:51:19.547Z
1337,2025-09-19T04:51:21.514Z
1342,2025-09-19T04:51:29.610Z
1349,2025-09-19T04:51:31.536Z
1357,2025-09-19T04:51:33.503Z
1368,2025-09-19T04:51:35.473Z
1336,2025-09-19T04:51:37.446Z
1374,2025-09-19T04:51:39.417Z
1385,2025-09-19T04:51:41.382Z
1381,2025-09-19T04:51:43.339Z
1423,2025-09-19T04:51:51.394Z
1426,2025-09-19T04:51:55.364Z
1439,2025-09-19T04:51:57.335Z
1438,2025-09-19T04:51:59.294Z
1442,2025-09-19T04:52:01.272Z
1448,2025-09-19T04:52:03.233Z
1456,2025-09-19T04:52:05.200Z
1461,2025-09-19T04:52:13.248Z
1459,2025-09-19T04:52:15.226Z
1465,2025-09-19T04:52:17.188Z
1463,2025-09-19T04:52:19.148Z
1475,2025-09-19T04:52:21.134Z
1480,2025-09-19T04:52:23.087Z
1482,2025-09-19T04:52:25.058Z
1478,2025-09-19T04:52:27.026Z
1464,2025-09-19T04:52:35.077Z
1473,2025-09-19T04:52:37.074Z
1475,2025-09-19T04:52:39.043Z
1486,2025-09-19T04:52:41.015Z
1491,2025-09-19T04:52:42.990Z
1496,2025-09-19T04:52:44.951Z
1495,2025-09-19T04:52:48.926Z
1492,2025-09-19T04:52:56.971Z
1487,2025-09-19T04:52:58.938Z
1488,2025-09-19T04:53:00.912Z
1491,2025-09-19T04:53:02.883Z
1493,2025-09-19T04:53:04.871Z
1497,2025-09-19T04:53:06.848Z
1488,2025-09-19T04:53:08.821Z
1489,2025-09-19T04:53:10.775Z
1485,2025-09-19T04:53:18.824Z
1480,2025-09-19T04:53:20.796Z
1488,2025-09-19T04:53:22.769Z
1506,2025-09-19T04:53:24.722Z
1511,2025-09-19T04:53:28.675Z
1516,2025-09-19T04:53:30.674Z
1495,2025-09-19T04:53:32.601Z
1496,2025-09-19T04:53:40.653Z
1474,2025-09-19T04:53:42.620Z
1462,2025-09-19T04:53:44.596Z
1456,2025-09-19T04:53:46.563Z
1452,2025-09-19T04:53:48.515Z
1460,2025-09-19T04:53:50.494Z
1455,2025-09-19T04:53:52.463Z
1442,2025-09-19T04:53:54.426Z
1441,2025-09-19T04:54:02.739Z
1438,2025-09-19T04:54:06.670Z
1439,2025-09-19T04:54:08.644Z
1447,2025-09-19T04:54:10.603Z
1444,2025-09-19T04:54:12.572Z
1437,2025-09-19T04:54:14.555Z
1445,2025-09-19T04:54:16.526Z
1444,2025-09-19T04:54:24.563Z
1437,2025-09-19T04:54:26.557Z
1438,2025-09-19T04:54:28.499Z
1419,2025-09-19T04:54:30.502Z
1417,2025-09-19T04:54:32.444Z
1418,2025-09-19T04:54:34.399Z
1409,2025-09-19T04:54:36.374Z
1398,2025-09-19T04:54:38.343Z
1391,2025-09-19T04:54:46.389Z
1380,2025-09-19T04:54:48.362Z
1379,2025-09-19T04:54:50.356Z
1393,2025-09-19T04:54:52.328Z
1392,2025-09-19T04:54:54.290Z
1391,2025-09-19T04:54:56.276Z
1386,2025-09-19T04:54:58.233Z
1381,2025-09-19T04:55:00.188Z
1373,2025-09-19T04:55:08.238Z
1357,2025-09-19T04:55:10.220Z
1345,2025-09-19T04:55:12.188Z
1330,2025-09-19T04:55:14.153Z
1326,2025-09-19T04:55:16.116Z
1368,2025-09-19T04:55:18.089Z
1361,2025-09-19T04:55:20.058Z
1358,2025-09-19T04:55:22.024Z
1347,2025-09-19T04:55:30.119Z
1287,2025-09-19T04:55:32.076Z
1275,2025-09-19T04:55:34.042Z
1254,2025-09-19T04:55:36.010Z
1246,2025-09-19T04:55:37.981Z
1229,2025-09-19T04:55:39.950Z
1216,2025-09-19T04:55:41.927Z
1211,2025-09-19T04:55:43.922Z
1202,2025-09-19T04:55:51.967Z
1195,2025-09-19T04:55:53.933Z
1182,2025-09-19T04:55:55.902Z
1168,2025-09-19T04:55:57.869Z
1158,2025-09-19T04:55:59.880Z
1153,2025-09-19T04:56:01.843Z
1143,2025-09-19T04:56:03.808Z
1144,2025-09-19T04:56:05.784Z
1127,2025-09-19T04:56:13.815Z
1114,2025-09-19T04:56:15.788Z
1100,2025-09-19T04:56:17.766Z
1072,2025-09-19T04:56:19.726Z
1060,2025-09-19T04:56:21.689Z
1046,2025-09-19T04:56:23.667Z
1036,2025-09-19T04:56:25.639Z
1025,2025-09-19T04:56:27.604Z
